p_pu,p_up,p_lu,ratio,Run,followers,leaders,pheromone,unassigned
0.21413085937499998,0.7604228515625,0.16369921875,0.5326318359375,76,0,0,105,0
0.21413085937499998,0.6946826171875,0.21802734375,0.5326318359375,77,0,0,105,0
0.21413085937499998,0.6946826171875,0.16369921875,0.5767294921875,78,0,0,105,0
0.21413085937499998,0.6946826171875,0.16369921875,0.5326318359375,79,0,0,105,0
0.063056640625,0.5760791015625,0.012152343749999999,0.5618232421875,80,3,6,95,1
0.310818359375,0.5760791015625,0.012152343749999999,0.5618232421875,81,3,3,0,99
0.063056640625,0.5970888671875,0.012152343749999999,0.5618232421875,82,5,5,94,1
0.063056640625,0.5760791015625,0.23232421875,0.5618232421875,83,0,0,105,0
0.063056640625,0.5760791015625,0.012152343749999999,0.6171005859375001,84,5,7,90,3
0.063056640625,0.5970888671875,0.23232421875,0.6171005859375001,85,0,0,105,0
0.310818359375,0.5760791015625,0.23232421875,0.6171005859375001,86,0,0,105,0
0.310818359375,0.5970888671875,0.012152343749999999,0.6171005859375001,87,7,7,0,91
0.310818359375,0.5970888671875,0.23232421875,0.5618232421875,88,0,0,105,0
0.310818359375,0.5970888671875,0.23232421875,0.6171005859375001,89,0,0,105,0
0.28405664062499997,0.7495791015625,0.13415234374999999,0.6413232421875,90,0,0,105,0
0.08981835937499999,0.7495791015625,0.13415234374999999,0.6413232421875,91,0,0,105,0
0.28405664062499997,0.7705888671875,0.13415234374999999,0.6413232421875,92,0,0,105,0
0.28405664062499997,0.7495791015625,0.11032421875,0.6413232421875,93,0,0,105,0
0.28405664062499997,0.7495791015625,0.13415234374999999,0.5376005859375,94,0,0,105,0
0.28405664062499997,0.7705888671875,0.11032421875,0.5376005859375,95,0,0,105,0
0.08981835937499999,0.7495791015625,0.11032421875,0.5376005859375,96,0,0,105,0
0.08981835937499999,0.7705888671875,0.13415234374999999,0.5376005859375,97,0,0,105,0
0.08981835937499999,0.7705888671875,0.11032421875,0.6413232421875,98,0,0,105,0
0.08981835937499999,0.7705888671875,0.11032421875,0.5376005859375,99,0,0,105,0
0.39455664062499995,0.6628291015625,0.07315234375,0.5220732421875,100,0,0,105,0
0.20031835937499998,0.6628291015625,0.07315234375,0.5220732421875,101,0,0,105,0
0.39455664062499995,0.6838388671875,0.07315234375,0.5220732421875,102,0,0,105,0
0.39455664062499995,0.6628291015625,0.17132421875,0.5220732421875,103,0,0,105,0
0.39455664062499995,0.6628291015625,0.07315234375,0.4978505859375,104,0,0,105,0
0.39455664062499995,0.6838388671875,0.17132421875,0.4978505859375,105,0,0,105,0
0.20031835937499998,0.6628291015625,0.17132421875,0.4978505859375,106,0,0,105,0
0.20031835937499998,0.6838388671875,0.07315234375,0.4978505859375,107,0,0,105,0
0.20031835937499998,0.6838388671875,0.17132421875,0.5220732421875,108,0,0,105,0
0.20031835937499998,0.6838388671875,0.17132421875,0.4978505859375,109,0,0,105,0
0.17355664062499998,0.8363291015625001,0.19515234374999998,0.6015732421875,110,0,0,105,0
0.42131835937499995,0.8363291015625001,0.19515234374999998,0.6015732421875,111,0,0,105,0
0.17355664062499998,0.5103388671875,0.19515234374999998,0.6015732421875,112,0,0,105,0
0.17355664062499998,0.8363291015625001,0.049324218749999996,0.6015732421875,113,0,0,105,0
0.17355664062499998,0.8363291015625001,0.19515234374999998,0.5773505859375,114,0,0,105,0
0.17355664062499998,0.5103388671875,0.049324218749999996,0.5773505859375,115,0,0,105,0
0.42131835937499995,0.8363291015625001,0.049324218749999996,0.5773505859375,116,0,0,105,0
0.42131835937499995,0.5103388671875,0.19515234374999998,0.5773505859375,117,0,0,105,0
0.42131835937499995,0.5103388671875,0.049324218749999996,0.6015732421875,118,0,0,0,105
0.42131835937499995,0.5103388671875,0.049324218749999996,0.5773505859375,119,0,0,0,105
0.22880664062499997,0.6194541015625,0.16465234374999999,0.5816982421875,120,0,0,105,0
0.476568359375,0.6194541015625,0.16465234374999999,0.5816982421875,121,0,0,105,0
0.22880664062499997,0.6404638671875,0.16465234374999999,0.5816982421875,122,0,0,105,0
0.22880664062499997,0.6194541015625,0.14082421875,0.5816982421875,123,0,0,105,0
0.22880664062499997,0.6194541015625,0.16465234374999999,0.5177255859375,124,0,0,105,0
0.22880664062499997,0.6404638671875,0.14082421875,0.5177255859375,125,0,0,105,0
0.476568359375,0.6194541015625,0.14082421875,0.5177255859375,126,0,0,105,0
0.476568359375,0.6404638671875,0.16465234374999999,0.5177255859375,127,0,0,105,0
0.476568359375,0.6404638671875,0.14082421875,0.5816982421875,128,0,0,105,0
0.476568359375,0.6404638671875,0.14082421875,0.5177255859375,129,0,0,105,0
0.449806640625,0.7929541015625,0.04265234375,0.5021982421875,130,0,0,105,0
0.255568359375,0.7929541015625,0.04265234375,0.5021982421875,131,0,0,105,0
0.449806640625,0.8139638671875,0.04265234375,0.5021982421875,132,0,0,105,0
0.449806640625,0.7929541015625,0.01882421875,0.5021982421875,133,1,1,102,1
0.449806640625,0.7929541015625,0.04265234375,0.5972255859375,134,0,0,105,0
0.449806640625,0.8139638671875,0.01882421875,0.5972255859375,135,2,2,0,101
0.255568359375,0.7929541015625,0.01882421875,0.5972255859375,136,0,0,105,0
0.255568359375,0.8139638671875,0.04265234375,0.5972255859375,137,0,0,105,0
0.255568359375,0.8139638671875,0.01882421875,0.5021982421875,138,0,1,104,0
0.255568359375,0.8139638671875,0.01882421875,0.5972255859375,139,2,4,98,1
0.33930664062499993,0.5327041015625,0.22565234374999998,0.6214482421875,140,0,0,105,0
0.145068359375,0.5327041015625,0.22565234374999998,0.6214482421875,141,0,0,105,0
0.33930664062499993,0.7272138671875,0.22565234374999998,0.6214482421875,142,0,0,105,0
0.33930664062499993,0.5327041015625,0.20182421875,0.6214482421875,143,0,0,105,0
0.33930664062499993,0.5327041015625,0.22565234374999998,0.6369755859375,144,0,0,105,0
0.33930664062499993,0.7272138671875,0.20182421875,0.6369755859375,145,0,0,105,0
0.145068359375,0.5327041015625,0.20182421875,0.6369755859375,146,0,0,105,0
0.145068359375,0.7272138671875,0.22565234374999998,0.6369755859375,147,0,0,105,0
0.145068359375,0.7272138671875,0.20182421875,0.6214482421875,148,0,0,105,0
0.145068359375,0.7272138671875,0.20182421875,0.6369755859375,149,0,0,105,0
0.11830664062499999,0.7062041015625,0.10365234375,0.5419482421875,150,0,0,105,0
0.36606835937499993,0.7062041015625,0.10365234375,0.5419482421875,151,0,0,105,0
0.11830664062499999,0.5537138671875,0.10365234375,0.5419482421875,152,0,0,105,0
0.11830664062499999,0.7062041015625,0.07982421875,0.5419482421875,153,0,0,105,0
0.11830664062499999,0.7062041015625,0.10365234375,0.5574755859375,154,0,0,105,0
0.11830664062499999,0.5537138671875,0.07982421875,0.5574755859375,155,0,0,105,0
0.36606835937499993,0.7062041015625,0.07982421875,0.5574755859375,156,0,0,105,0
0.36606835937499993,0.5537138671875,0.10365234375,0.5574755859375,157,0,0,105,0
0.36606835937499993,0.5537138671875,0.07982421875,0.5419482421875,158,0,0,105,0
0.36606835937499993,0.5537138671875,0.07982421875,0.5574755859375,159,0,0,105,0
0.090681640625,0.6411416015625,0.24090234375,0.4922607421875,160,0,0,105,0
0.062193359375,0.6411416015625,0.24090234375,0.4922607421875,161,0,0,105,0
0.090681640625,0.5320263671875,0.24090234375,0.4922607421875,162,0,0,105,0
0.090681640625,0.6411416015625,0.12557421875,0.4922607421875,163,0,0,105,0
0.090681640625,0.6411416015625,0.24090234375,0.5276630859375,164,0,0,105,0
0.090681640625,0.5320263671875,0.12557421875,0.5276630859375,165,0,0,105,0
0.062193359375,0.6411416015625,0.12557421875,0.5276630859375,166,0,0,105,0
0.062193359375,0.5320263671875,0.24090234375,0.5276630859375,167,0,0,105,0
0.062193359375,0.5320263671875,0.12557421875,0.4922607421875,168,0,0,105,0
0.062193359375,0.5320263671875,0.12557421875,0.5276630859375,169,0,0,105,0
0.3116816406249999,0.8146416015625,0.11890234375,0.5717607421875,170,0,0,105,0
0.283193359375,0.8146416015625,0.11890234375,0.5717607421875,171,0,0,105,0
0.3116816406249999,0.7055263671875001,0.11890234375,0.5717607421875,172,0,0,105,0
0.3116816406249999,0.8146416015625,0.00357421875,0.5717607421875,173,44,48,0,13
0.3116816406249999,0.8146416015625,0.11890234375,0.6071630859375,174,0,0,105,0
0.3116816406249999,0.7055263671875001,0.00357421875,0.6071630859375,175,40,44,0,21
0.283193359375,0.8146416015625,0.00357421875,0.6071630859375,176,40,57,0,8
0.283193359375,0.7055263671875001,0.11890234375,0.6071630859375,177,0,0,105,0
0.283193359375,0.7055263671875001,0.00357421875,0.5717607421875,178,39,39,0,27
0.283193359375,0.7055263671875001,0.00357421875,0.6071630859375,179,46,50,0,9
0.42218164062499997,0.5543916015625,0.17990234375,0.5320107421875,180,0,0,105,0
0.39369335937499994,0.5543916015625,0.17990234375,0.5320107421875,181,0,0,105,0
0.42218164062499997,0.7922763671874999,0.17990234375,0.5320107421875,182,0,0,105,0
0.42218164062499997,0.5543916015625,0.18657421875,0.5320107421875,183,0,0,105,0
0.42218164062499997,0.5543916015625,0.17990234375,0.6469130859375001,184,0,0,105,0
0.42218164062499997,0.7922763671874999,0.18657421875,0.6469130859375001,185,0,0,105,0
0.39369335937499994,0.5543916015625,0.18657421875,0.6469130859375001,186,0,0,105,0
0.39369335937499994,0.7922763671874999,0.17990234375,0.6469130859375001,187,0,0,105,0
0.39369335937499994,0.7922763671874999,0.18657421875,0.5320107421875,188,0,0,105,0
0.39369335937499994,0.7922763671874999,0.18657421875,0.6469130859375001,189,0,0,105,0
0.201181640625,0.7278916015625,0.05790234375,0.6115107421875,190,0,0,105,0
0.172693359375,0.7278916015625,0.05790234375,0.6115107421875,191,0,0,105,0
0.201181640625,0.6187763671875,0.05790234375,0.6115107421875,192,0,0,105,0
0.201181640625,0.7278916015625,0.06457421875,0.6115107421875,193,0,0,105,0
0.201181640625,0.7278916015625,0.05790234375,0.5674130859375,194,0,0,105,0
0.201181640625,0.6187763671875,0.06457421875,0.5674130859375,195,0,0,105,0
0.172693359375,0.7278916015625,0.06457421875,0.5674130859375,196,0,0,105,0
0.172693359375,0.6187763671875,0.05790234375,0.5674130859375,197,0,0,105,0
0.172693359375,0.6187763671875,0.06457421875,0.6115107421875,198,0,0,105,0
0.172693359375,0.6187763671875,0.06457421875,0.5674130859375,199,0,0,105,0
0.14593164062499997,0.5110166015625001,0.08840234375,0.6313857421875,200,0,0,105,0
0.227943359375,0.5110166015625001,0.08840234375,0.6313857421875,201,0,0,105,0
0.14593164062499997,0.5754013671875,0.08840234375,0.6313857421875,202,0,0,105,0
0.14593164062499997,0.5110166015625001,0.21707421875,0.6313857421875,203,0,0,105,0
0.14593164062499997,0.5110166015625001,0.08840234375,0.6270380859375,204,0,0,105,0
0.14593164062499997,0.5754013671875,0.21707421875,0.6270380859375,205,0,0,105,0
0.227943359375,0.5110166015625001,0.21707421875,0.6270380859375,206,0,0,105,0
0.227943359375,0.5754013671875,0.08840234375,0.6270380859375,207,0,0,105,0
0.227943359375,0.5754013671875,0.21707421875,0.6313857421875,208,0,0,105,0
0.227943359375,0.5754013671875,0.21707421875,0.6270380859375,209,0,0,105,0
0.36693164062499994,0.6845166015624999,0.21040234375,0.5518857421875,210,0,0,105,0
0.44894335937499996,0.6845166015624999,0.21040234375,0.5518857421875,211,0,0,105,0
0.36693164062499994,0.7489013671875,0.21040234375,0.5518857421875,212,0,0,105,0
0.36693164062499994,0.6845166015624999,0.09507421875,0.5518857421875,213,0,0,105,0
0.36693164062499994,0.6845166015624999,0.21040234375,0.5475380859375,214,0,0,105,0
0.36693164062499994,0.7489013671875,0.09507421875,0.5475380859375,215,0,0,105,0
0.44894335937499996,0.6845166015624999,0.09507421875,0.5475380859375,216,0,0,105,0
0.44894335937499996,0.7489013671875,0.21040234375,0.5475380859375,217,0,0,105,0
0.44894335937499996,0.7489013671875,0.09507421875,0.5518857421875,218,0,0,105,0
0.44894335937499996,0.7489013671875,0.09507421875,0.5475380859375,219,0,0,105,0
0.256431640625,0.5977666015625,0.02740234375,0.5916357421875,220,0,0,105,0
0.3384433593749999,0.5977666015625,0.02740234375,0.5916357421875,221,0,0,105,0
0.256431640625,0.8356513671875,0.02740234375,0.5916357421875,222,0,0,105,0
0.256431640625,0.5977666015625,0.15607421875,0.5916357421875,223,0,0,105,0
0.256431640625,0.5977666015625,0.02740234375,0.5077880859375,224,0,0,105,0
0.256431640625,0.8356513671875,0.15607421875,0.5077880859375,225,0,0,105,0
0.3384433593749999,0.5977666015625,0.15607421875,0.5077880859375,226,0,0,105,0
0.3384433593749999,0.8356513671875,0.02740234375,0.5077880859375,227,0,0,105,0
0.3384433593749999,0.8356513671875,0.15607421875,0.5916357421875,228,0,0,105,0
0.3384433593749999,0.8356513671875,0.15607421875,0.5077880859375,229,0,0,105,0
0.035431640625000003,0.7712666015625,0.14940234375,0.5121357421875,230,0,0,105,0
0.117443359375,0.7712666015625,0.14940234375,0.5121357421875,231,0,0,105,0
0.035431640625000003,0.6621513671875,0.14940234375,0.5121357421875,232,0,0,105,0
0.035431640625000003,0.7712666015625,0.034074218749999996,0.5121357421875,233,0,0,105,0
0.035431640625000003,0.7712666015625,0.14940234375,0.5872880859375,234,0,0,105,0
0.035431640625000003,0.6621513671875,0.034074218749999996,0.5872880859375,235,0,0,105,0
0.117443359375,0.7712666015625,0.034074218749999996,0.5872880859375,236,0,0,105,0
0.117443359375,0.6621513671875,0.14940234375,0.5872880859375,237,0,0,105,0
0.117443359375,0.6621513671875,0.034074218749999996,0.5121357421875,238,0,0,105,0
0.117443359375,0.6621513671875,0.034074218749999996,0.5872880859375,239,0,0,105,0
0.0356474609375,0.64063330078125,0.109251953125,0.56640380859375,240,0,0,105,0
0.2812509765625,0.64063330078125,0.109251953125,0.56640380859375,241,0,0,105,0
0.0356474609375,0.80295068359375,0.109251953125,0.56640380859375,242,0,0,105,0
0.0356474609375,0.64063330078125,0.058974609375,0.56640380859375,243,0,0,105,0
0.0356474609375,0.64063330078125,0.109251953125,0.58239697265625,244,0,0,105,0
0.0356474609375,0.80295068359375,0.058974609375,0.58239697265625,245,0,0,105,0
0.2812509765625,0.64063330078125,0.058974609375,0.58239697265625,246,0,0,105,0
0.2812509765625,0.80295068359375,0.109251953125,0.58239697265625,247,0,0,105,0
0.2812509765625,0.80295068359375,0.058974609375,0.56640380859375,248,0,0,105,0
0.2812509765625,0.80295068359375,0.058974609375,0.58239697265625,249,0,0,105,0
0.2566474609375,0.81413330078125,0.231251953125,0.6459038085937501,250,0,0,105,0
0.0602509765625,0.81413330078125,0.231251953125,0.6459038085937501,251,0,0,105,0
0.2566474609375,0.62945068359375,0.231251953125,0.6459038085937501,252,0,0,105,0
0.2566474609375,0.81413330078125,0.18097460937499998,0.6459038085937501,253,0,0,105,0
0.2566474609375,0.81413330078125,0.231251953125,0.50289697265625,254,0,0,105,0
0.2566474609375,0.62945068359375,0.18097460937499998,0.50289697265625,255,0,0,105,0
0.0602509765625,0.81413330078125,0.18097460937499998,0.50289697265625,256,0,0,105,0
0.0602509765625,0.62945068359375,0.231251953125,0.50289697265625,257,0,0,105,0
0.0602509765625,0.62945068359375,0.18097460937499998,0.6459038085937501,258,0,0,105,0
0.0602509765625,0.62945068359375,0.18097460937499998,0.50289697265625,259,0,0,105,0
0.36714746093749995,0.55388330078125,0.048251953125,0.52665380859375,260,0,0,0,105
0.1707509765625,0.55388330078125,0.048251953125,0.52665380859375,261,0,0,105,0
0.36714746093749995,0.54270068359375,0.048251953125,0.52665380859375,262,0,0,105,0
0.36714746093749995,0.55388330078125,0.119974609375,0.52665380859375,263,0,0,105,0
0.36714746093749995,0.55388330078125,0.048251953125,0.54264697265625,264,0,0,105,0
0.36714746093749995,0.54270068359375,0.119974609375,0.54264697265625,265,0,0,105,0
0.1707509765625,0.55388330078125,0.119974609375,0.54264697265625,266,0,0,105,0
0.1707509765625,0.54270068359375,0.048251953125,0.54264697265625,267,0,0,105,0
0.1707509765625,0.54270068359375,0.119974609375,0.52665380859375,268,0,0,105,0
0.1707509765625,0.54270068359375,0.119974609375,0.54264697265625,269,0,0,105,0
0.14614746093749997,0.72738330078125,0.170251953125,0.60615380859375,270,0,0,105,0
0.3917509765624999,0.72738330078125,0.170251953125,0.60615380859375,271,0,0,105,0
0.14614746093749997,0.71620068359375,0.170251953125,0.60615380859375,272,0,0,105,0
0.14614746093749997,0.72738330078125,0.24197460937499998,0.60615380859375,273,0,0,105,0
0.14614746093749997,0.72738330078125,0.170251953125,0.6221469726562501,274,0,0,105,0
0.14614746093749997,0.71620068359375,0.24197460937499998,0.6221469726562501,275,0,0,105,0
0.3917509765624999,0.72738330078125,0.24197460937499998,0.6221469726562501,276,0,0,105,0
0.3917509765624999,0.71620068359375,0.170251953125,0.6221469726562501,277,0,0,105,0
0.3917509765624999,0.71620068359375,0.24197460937499998,0.60615380859375,278,0,0,105,0
0.3917509765624999,0.71620068359375,0.24197460937499998,0.6221469726562501,279,0,0,105,0
0.2013974609375,0.51050830078125,0.200751953125,0.58627880859375,280,0,0,105,0
0.44700097656249993,0.51050830078125,0.200751953125,0.58627880859375,281,0,0,0,105
0.2013974609375,0.84632568359375,0.200751953125,0.58627880859375,282,0,0,105,0
0.2013974609375,0.51050830078125,0.089474609375,0.58627880859375,283,0,0,105,0
0.2013974609375,0.51050830078125,0.200751953125,0.56252197265625,284,0,0,105,0
0.2013974609375,0.84632568359375,0.089474609375,0.56252197265625,285,0,0,105,0
0.44700097656249993,0.51050830078125,0.089474609375,0.56252197265625,286,0,0,0,105
0.44700097656249993,0.84632568359375,0.200751953125,0.56252197265625,287,0,0,105,0
0.44700097656249993,0.84632568359375,0.089474609375,0.58627880859375,288,0,0,105,0
0.44700097656249993,0.84632568359375,0.089474609375,0.56252197265625,289,0,0,105,0
0.42239746093749997,0.68400830078125,0.078751953125,0.50677880859375,290,0,0,105,0
0.22600097656249998,0.68400830078125,0.078751953125,0.50677880859375,291,0,0,105,0
0.42239746093749997,0.6728256835937501,0.078751953125,0.50677880859375,292,0,0,105,0
0.42239746093749997,0.68400830078125,0.21147460937499998,0.50677880859375,293,0,0,105,0
0.42239746093749997,0.68400830078125,0.078751953125,0.64202197265625,294,0,0,105,0
0.42239746093749997,0.6728256835937501,0.21147460937499998,0.64202197265625,295,0,0,0,105
0.22600097656249998,0.68400830078125,0.21147460937499998,0.64202197265625,296,0,0,105,0
0.22600097656249998,0.6728256835937501,0.078751953125,0.64202197265625,297,0,0,105,0
0.22600097656249998,0.6728256835937501,0.21147460937499998,0.50677880859375,298,0,0,105,0
0.22600097656249998,0.6728256835937501,0.21147460937499998,0.64202197265625,299,0,0,105,0
0.3118974609374999,0.59725830078125,0.139751953125,0.62602880859375,300,0,0,105,0
0.1155009765625,0.59725830078125,0.139751953125,0.62602880859375,301,0,0,105,0
0.3118974609374999,0.58607568359375,0.139751953125,0.62602880859375,302,0,0,105,0
0.3118974609374999,0.59725830078125,0.028474609374999998,0.62602880859375,303,0,0,105,0
0.3118974609374999,0.59725830078125,0.139751953125,0.60227197265625,304,0,0,105,0
0.3118974609374999,0.58607568359375,0.028474609374999998,0.60227197265625,305,0,0,105,0
0.1155009765625,0.59725830078125,0.028474609374999998,0.60227197265625,306,0,0,105,0
0.1155009765625,0.58607568359375,0.139751953125,0.60227197265625,307,0,0,105,0
0.1155009765625,0.58607568359375,0.028474609374999998,0.62602880859375,308,0,0,105,0
0.1155009765625,0.58607568359375,0.028474609374999998,0.60227197265625,309,0,0,105,0
0.0908974609375,0.77075830078125,0.017751953125,0.54652880859375,310,0,0,105,0
0.3365009765625,0.77075830078125,0.017751953125,0.54652880859375,311,0,1,103,1
0.0908974609375,0.7595756835937499,0.017751953125,0.54652880859375,312,1,1,103,0
0.0908974609375,0.77075830078125,0.15047460937499998,0.54652880859375,313,0,0,105,0
0.0908974609375,0.77075830078125,0.017751953125,0.52277197265625,314,0,0,105,0
0.0908974609375,0.7595756835937499,0.15047460937499998,0.52277197265625,315,0,0,105,0
0.3365009765625,0.77075830078125,0.15047460937499998,0.52277197265625,316,0,0,105,0
0.3365009765625,0.7595756835937499,0.017751953125,0.52277197265625,317,0,0,105,0
0.3365009765625,0.7595756835937499,0.15047460937499998,0.54652880859375,318,0,0,105,0
0.3365009765625,0.7595756835937499,0.15047460937499998,0.52277197265625,319,0,0,105,0
0.11852246093749999,0.57557080078125,0.124501953125,0.49684130859375,320,0,0,105,0
0.0878759765625,0.57557080078125,0.124501953125,0.49684130859375,321,0,0,105,0
0.11852246093749999,0.69451318359375,0.124501953125,0.49684130859375,322,0,0,105,0
0.11852246093749999,0.57557080078125,0.074224609375,0.49684130859375,323,0,0,105,0
0.11852246093749999,0.57557080078125,0.124501953125,0.55258447265625,324,0,0,105,0
0.11852246093749999,0.69451318359375,0.074224609375,0.55258447265625,325,0,0,105,0
0.0878759765625,0.57557080078125,0.074224609375,0.55258447265625,326,0,0,105,0
0.0878759765625,0.69451318359375,0.124501953125,0.55258447265625,327,0,0,105,0
0.0878759765625,0.69451318359375,0.074224609375,0.49684130859375,328,0,0,105,0
0.0878759765625,0.69451318359375,0.074224609375,0.55258447265625,329,0,0,105,0
0.33952246093749994,0.74907080078125,0.002501953125,0.57634130859375,330,42,61,0,2
