p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
0.624013671875,0.36267578125,0.832734375,0.6061132812500001,0.26513671875,0.302177734375,0.493505859375,255.0,12.0,39,0,0,255,0
0.6760644531250001,0.21494140625,0.840390625,0.63267578125,0.15908203125,0.27786132812500003,0.464794921875,255.0,11.0,40,0,0,255,0
0.6565136718750001,0.21494140625,0.840390625,0.63267578125,0.15908203125,0.27786132812500003,0.464794921875,255.0,11.0,41,0,0,255,0
0.6760644531250001,0.51767578125,0.840390625,0.63267578125,0.15908203125,0.27786132812500003,0.464794921875,255.0,11.0,42,0,0,255,0
0.6760644531250001,0.21494140625,0.692734375,0.63267578125,0.15908203125,0.27786132812500003,0.464794921875,255.0,11.0,43,0,0,255,0
0.6760644531250001,0.21494140625,0.840390625,0.5811132812500001,0.15908203125,0.27786132812500003,0.464794921875,255.0,11.0,44,0,0,255,0
0.6760644531250001,0.21494140625,0.840390625,0.63267578125,0.04013671875,0.27786132812500003,0.464794921875,255.0,11.0,45,0,0,255,0
0.6760644531250001,0.21494140625,0.840390625,0.63267578125,0.15908203125,0.314677734375,0.464794921875,255.0,11.0,46,0,0,255,0
0.6760644531250001,0.21494140625,0.840390625,0.63267578125,0.15908203125,0.27786132812500003,0.456005859375,255.0,11.0,47,0,0,255,0
0.6760644531250001,0.21494140625,0.840390625,0.63267578125,0.15908203125,0.27786132812500003,0.464794921875,255.0,11.0,48,0,0,255,0
0.6760644531250001,0.21494140625,0.840390625,0.63267578125,0.15908203125,0.27786132812500003,0.464794921875,255.0,11.0,49,0,0,255,0
0.6760644531250001,0.51767578125,0.692734375,0.5811132812500001,0.04013671875,0.314677734375,0.456005859375,255.0,11.0,50,152,59,0,44
0.6565136718750001,0.21494140625,0.692734375,0.5811132812500001,0.04013671875,0.314677734375,0.456005859375,255.0,11.0,51,143,73,0,39
0.6565136718750001,0.51767578125,0.840390625,0.5811132812500001,0.04013671875,0.314677734375,0.456005859375,255.0,11.0,52,147,86,0,22
0.6565136718750001,0.51767578125,0.692734375,0.63267578125,0.04013671875,0.314677734375,0.456005859375,255.0,11.0,53,137,92,0,26
0.6565136718750001,0.51767578125,0.692734375,0.5811132812500001,0.15908203125,0.314677734375,0.456005859375,255.0,11.0,54,0,0,255,0
0.6565136718750001,0.51767578125,0.692734375,0.5811132812500001,0.04013671875,0.27786132812500003,0.456005859375,255.0,11.0,55,163,64,0,28
0.6565136718750001,0.51767578125,0.692734375,0.5811132812500001,0.04013671875,0.314677734375,0.464794921875,255.0,11.0,56,141,81,0,33
0.6565136718750001,0.51767578125,0.692734375,0.5811132812500001,0.04013671875,0.314677734375,0.456005859375,255.0,11.0,57,141,80,0,34
0.6565136718750001,0.51767578125,0.692734375,0.5811132812500001,0.04013671875,0.314677734375,0.456005859375,255.0,11.0,58,136,85,0,34
0.6565136718750001,0.51767578125,0.692734375,0.5811132812500001,0.04013671875,0.314677734375,0.456005859375,255.0,11.0,59,126,86,0,43
0.611064453125,0.52494140625,0.560390625,0.5826757812500001,0.009082031249999999,0.302861328125,0.489794921875,256.0,12.0,60,124,126,0,6
0.591513671875,0.52494140625,0.560390625,0.5826757812500001,0.009082031249999999,0.302861328125,0.489794921875,256.0,12.0,61,127,123,0,6
0.611064453125,0.20767578125,0.560390625,0.5826757812500001,0.009082031249999999,0.302861328125,0.489794921875,256.0,12.0,62,128,125,0,3
0.611064453125,0.52494140625,0.412734375,0.5826757812500001,0.009082031249999999,0.302861328125,0.489794921875,256.0,12.0,63,122,127,0,7
0.611064453125,0.52494140625,0.560390625,0.63111328125,0.009082031249999999,0.302861328125,0.489794921875,256.0,12.0,64,136,113,0,7
0.611064453125,0.52494140625,0.560390625,0.5826757812500001,0.19013671875,0.302861328125,0.489794921875,256.0,12.0,65,0,0,0,256
0.611064453125,0.52494140625,0.560390625,0.5826757812500001,0.009082031249999999,0.289677734375,0.489794921875,256.0,12.0,66,128,118,0,10
0.611064453125,0.52494140625,0.560390625,0.5826757812500001,0.009082031249999999,0.302861328125,0.481005859375,256.0,12.0,67,123,126,0,7
0.611064453125,0.52494140625,0.560390625,0.5826757812500001,0.009082031249999999,0.302861328125,0.489794921875,256.0,12.0,68,121,127,0,8
0.611064453125,0.52494140625,0.560390625,0.5826757812500001,0.009082031249999999,0.302861328125,0.489794921875,256.0,12.0,69,123,122,0,11
0.611064453125,0.20767578125,0.412734375,0.63111328125,0.19013671875,0.289677734375,0.481005859375,256.0,12.0,70,0,0,256,0
0.591513671875,0.52494140625,0.412734375,0.63111328125,0.19013671875,0.289677734375,0.481005859375,256.0,12.0,71,0,0,0,256
0.591513671875,0.20767578125,0.560390625,0.63111328125,0.19013671875,0.289677734375,0.481005859375,256.0,12.0,72,0,0,256,0
0.591513671875,0.20767578125,0.412734375,0.5826757812500001,0.19013671875,0.289677734375,0.481005859375,256.0,12.0,73,0,0,256,0
0.591513671875,0.20767578125,0.412734375,0.63111328125,0.009082031249999999,0.289677734375,0.481005859375,256.0,12.0,74,110,131,0,15
0.591513671875,0.20767578125,0.412734375,0.63111328125,0.19013671875,0.302861328125,0.481005859375,256.0,12.0,75,0,0,256,0
0.591513671875,0.20767578125,0.412734375,0.63111328125,0.19013671875,0.289677734375,0.489794921875,256.0,12.0,76,0,0,256,0
0.591513671875,0.20767578125,0.412734375,0.63111328125,0.19013671875,0.289677734375,0.481005859375,256.0,12.0,77,0,0,256,0
0.591513671875,0.20767578125,0.412734375,0.63111328125,0.19013671875,0.289677734375,0.481005859375,256.0,12.0,78,0,0,256,0
0.591513671875,0.20767578125,0.412734375,0.63111328125,0.19013671875,0.289677734375,0.481005859375,256.0,12.0,79,0,0,256,0
0.594814453125,0.29244140625,0.49039062499999997,0.57017578125,0.046582031249999996,0.30911132812500003,0.471044921875,255.0,11.0,80,132,83,0,40
0.6402636718750001,0.29244140625,0.49039062499999997,0.57017578125,0.046582031249999996,0.30911132812500003,0.471044921875,255.0,11.0,81,135,51,0,69
0.594814453125,0.59517578125,0.49039062499999997,0.57017578125,0.046582031249999996,0.30911132812500003,0.471044921875,255.0,11.0,82,124,75,0,56
0.594814453125,0.29244140625,0.482734375,0.57017578125,0.046582031249999996,0.30911132812500003,0.471044921875,255.0,11.0,83,122,58,0,75
0.594814453125,0.29244140625,0.49039062499999997,0.56861328125,0.046582031249999996,0.30911132812500003,0.471044921875,255.0,11.0,84,116,101,0,38
0.594814453125,0.29244140625,0.49039062499999997,0.57017578125,0.22763671875,0.30911132812500003,0.471044921875,255.0,11.0,85,0,0,255,0
0.594814453125,0.29244140625,0.49039062499999997,0.57017578125,0.046582031249999996,0.283427734375,0.471044921875,255.0,11.0,86,117,74,0,64
0.594814453125,0.29244140625,0.49039062499999997,0.57017578125,0.046582031249999996,0.30911132812500003,0.487255859375,255.0,11.0,87,121,93,0,41
0.594814453125,0.29244140625,0.49039062499999997,0.57017578125,0.046582031249999996,0.30911132812500003,0.471044921875,256.0,11.0,88,120,68,0,68
0.594814453125,0.29244140625,0.49039062499999997,0.57017578125,0.046582031249999996,0.30911132812500003,0.471044921875,255.0,12.0,89,123,70,0,62
0.594814453125,0.59517578125,0.482734375,0.56861328125,0.22763671875,0.283427734375,0.487255859375,256.0,12.0,90,0,0,0,256
0.6402636718750001,0.29244140625,0.482734375,0.56861328125,0.22763671875,0.283427734375,0.487255859375,256.0,12.0,91,0,0,256,0
0.6402636718750001,0.59517578125,0.49039062499999997,0.56861328125,0.22763671875,0.283427734375,0.487255859375,256.0,12.0,92,0,0,0,256
0.6402636718750001,0.59517578125,0.482734375,0.57017578125,0.22763671875,0.283427734375,0.487255859375,256.0,12.0,93,0,0,0,256
0.6402636718750001,0.59517578125,0.482734375,0.56861328125,0.046582031249999996,0.283427734375,0.487255859375,256.0,12.0,94,150,60,0,46
0.6402636718750001,0.59517578125,0.482734375,0.56861328125,0.22763671875,0.30911132812500003,0.487255859375,256.0,12.0,95,0,0,0,256
0.6402636718750001,0.59517578125,0.482734375,0.56861328125,0.22763671875,0.283427734375,0.471044921875,256.0,12.0,96,0,0,0,256
0.6402636718750001,0.59517578125,0.482734375,0.56861328125,0.22763671875,0.283427734375,0.487255859375,255.0,12.0,97,0,0,0,255
0.6402636718750001,0.59517578125,0.482734375,0.56861328125,0.22763671875,0.283427734375,0.487255859375,256.0,11.0,98,0,0,0,256
0.6402636718750001,0.59517578125,0.482734375,0.56861328125,0.22763671875,0.283427734375,0.487255859375,256.0,12.0,99,0,0,0,256
0.6598144531250001,0.60244140625,0.770390625,0.6201757812500001,0.19658203124999998,0.284111328125,0.496044921875,256.0,12.0,100,0,0,256,0
0.575263671875,0.60244140625,0.770390625,0.6201757812500001,0.19658203124999998,0.284111328125,0.496044921875,256.0,12.0,101,0,0,256,0
0.6598144531250001,0.28517578125,0.770390625,0.6201757812500001,0.19658203124999998,0.284111328125,0.496044921875,256.0,12.0,102,0,0,256,0
0.6598144531250001,0.60244140625,0.762734375,0.6201757812500001,0.19658203124999998,0.284111328125,0.496044921875,256.0,12.0,103,0,0,256,0
0.6598144531250001,0.60244140625,0.770390625,0.61861328125,0.19658203124999998,0.284111328125,0.496044921875,256.0,12.0,104,0,0,256,0
0.6598144531250001,0.60244140625,0.770390625,0.6201757812500001,0.07763671875,0.284111328125,0.496044921875,256.0,12.0,105,119,55,0,82
0.6598144531250001,0.60244140625,0.770390625,0.6201757812500001,0.19658203124999998,0.30842773437500004,0.496044921875,256.0,12.0,106,0,0,256,0
0.6598144531250001,0.60244140625,0.770390625,0.6201757812500001,0.19658203124999998,0.284111328125,0.462255859375,256.0,12.0,107,0,0,256,0
0.6598144531250001,0.60244140625,0.770390625,0.6201757812500001,0.19658203124999998,0.284111328125,0.496044921875,255.0,12.0,108,0,0,255,0
0.6598144531250001,0.60244140625,0.770390625,0.6201757812500001,0.19658203124999998,0.284111328125,0.496044921875,256.0,11.0,109,0,0,256,0
0.6598144531250001,0.28517578125,0.762734375,0.61861328125,0.07763671875,0.30842773437500004,0.462255859375,255.0,11.0,110,0,0,255,0
0.575263671875,0.60244140625,0.762734375,0.61861328125,0.07763671875,0.30842773437500004,0.462255859375,255.0,11.0,111,91,51,0,113
0.575263671875,0.28517578125,0.770390625,0.61861328125,0.07763671875,0.30842773437500004,0.462255859375,255.0,11.0,112,0,0,255,0
0.575263671875,0.28517578125,0.762734375,0.6201757812500001,0.07763671875,0.30842773437500004,0.462255859375,255.0,11.0,113,0,0,255,0
0.575263671875,0.28517578125,0.762734375,0.61861328125,0.19658203124999998,0.30842773437500004,0.462255859375,255.0,11.0,114,0,0,255,0
0.575263671875,0.28517578125,0.762734375,0.61861328125,0.07763671875,0.284111328125,0.462255859375,255.0,11.0,115,0,0,255,0
0.575263671875,0.28517578125,0.762734375,0.61861328125,0.07763671875,0.30842773437500004,0.496044921875,255.0,11.0,116,0,0,255,0
0.575263671875,0.28517578125,0.762734375,0.61861328125,0.07763671875,0.30842773437500004,0.462255859375,256.0,11.0,117,0,0,256,0
0.575263671875,0.28517578125,0.762734375,0.61861328125,0.07763671875,0.30842773437500004,0.462255859375,255.0,12.0,118,0,0,255,0
0.575263671875,0.28517578125,0.762734375,0.61861328125,0.07763671875,0.30842773437500004,0.462255859375,255.0,11.0,119,0,0,255,0
0.627314453125,0.13744140625,0.630390625,0.54517578125,0.27158203124999997,0.271611328125,0.458544921875,256.0,12.0,120,0,0,256,0
0.607763671875,0.13744140625,0.630390625,0.54517578125,0.27158203124999997,0.271611328125,0.458544921875,256.0,12.0,121,0,0,256,0
0.627314453125,0.13017578125,0.630390625,0.54517578125,0.27158203124999997,0.271611328125,0.458544921875,256.0,12.0,122,0,0,256,0
0.627314453125,0.13744140625,0.9027343750000001,0.54517578125,0.27158203124999997,0.271611328125,0.458544921875,256.0,12.0,123,0,0,256,0
0.627314453125,0.13744140625,0.630390625,0.5436132812500001,0.27158203124999997,0.271611328125,0.458544921875,256.0,12.0,124,0,0,256,0
0.627314453125,0.13744140625,0.630390625,0.54517578125,0.15263671874999998,0.271611328125,0.458544921875,256.0,12.0,125,0,0,256,0
0.627314453125,0.13744140625,0.630390625,0.54517578125,0.27158203124999997,0.29592773437500003,0.458544921875,256.0,12.0,126,0,0,256,0
0.627314453125,0.13744140625,0.630390625,0.54517578125,0.27158203124999997,0.271611328125,0.499755859375,256.0,12.0,127,0,0,256,0
0.627314453125,0.13744140625,0.630390625,0.54517578125,0.27158203124999997,0.271611328125,0.458544921875,255.0,12.0,128,0,0,255,0
0.627314453125,0.13744140625,0.630390625,0.54517578125,0.27158203124999997,0.271611328125,0.458544921875,256.0,12.0,129,0,0,256,0
0.627314453125,0.13017578125,0.9027343750000001,0.5436132812500001,0.15263671874999998,0.29592773437500003,0.499755859375,255.0,12.0,130,0,0,255,0
0.607763671875,0.13744140625,0.9027343750000001,0.5436132812500001,0.15263671874999998,0.29592773437500003,0.499755859375,255.0,12.0,131,0,0,255,0
0.607763671875,0.13017578125,0.630390625,0.5436132812500001,0.15263671874999998,0.29592773437500003,0.499755859375,255.0,12.0,132,0,0,255,0
0.607763671875,0.13017578125,0.9027343750000001,0.54517578125,0.15263671874999998,0.29592773437500003,0.499755859375,255.0,12.0,133,0,0,255,0
0.607763671875,0.13017578125,0.9027343750000001,0.5436132812500001,0.27158203124999997,0.29592773437500003,0.499755859375,255.0,12.0,134,0,0,255,0
0.607763671875,0.13017578125,0.9027343750000001,0.5436132812500001,0.15263671874999998,0.271611328125,0.499755859375,255.0,12.0,135,0,0,255,0
0.607763671875,0.13017578125,0.9027343750000001,0.5436132812500001,0.15263671874999998,0.29592773437500003,0.458544921875,255.0,12.0,136,0,0,255,0
0.607763671875,0.13017578125,0.9027343750000001,0.5436132812500001,0.15263671874999998,0.29592773437500003,0.499755859375,256.0,12.0,137,0,0,256,0
0.607763671875,0.13017578125,0.9027343750000001,0.5436132812500001,0.15263671874999998,0.29592773437500003,0.499755859375,255.0,12.0,138,0,0,255,0
0.607763671875,0.13017578125,0.9027343750000001,0.5436132812500001,0.15263671874999998,0.29592773437500003,0.499755859375,255.0,12.0,139,0,0,255,0
0.5623144531250001,0.44744140625,0.910390625,0.59517578125,0.12158203125,0.296611328125,0.483544921875,255.0,11.0,140,0,0,255,0
0.6727636718750001,0.44744140625,0.910390625,0.59517578125,0.12158203125,0.296611328125,0.483544921875,255.0,11.0,141,0,0,255,0
0.5623144531250001,0.44017578125,0.910390625,0.59517578125,0.12158203125,0.296611328125,0.483544921875,255.0,11.0,142,0,0,255,0
0.5623144531250001,0.44744140625,0.6227343750000001,0.59517578125,0.12158203125,0.296611328125,0.483544921875,255.0,11.0,143,0,0,255,0
0.5623144531250001,0.44744140625,0.910390625,0.59361328125,0.12158203125,0.296611328125,0.483544921875,255.0,11.0,144,0,0,255,0
0.5623144531250001,0.44744140625,0.910390625,0.59517578125,0.0026367187499999997,0.296611328125,0.483544921875,255.0,11.0,145,87,168,0,0
0.5623144531250001,0.44744140625,0.910390625,0.59517578125,0.12158203125,0.270927734375,0.483544921875,255.0,11.0,146,0,0,255,0
0.5623144531250001,0.44744140625,0.910390625,0.59517578125,0.12158203125,0.296611328125,0.474755859375,255.0,11.0,147,0,0,255,0
0.5623144531250001,0.44744140625,0.910390625,0.59517578125,0.12158203125,0.296611328125,0.483544921875,256.0,11.0,148,0,0,256,0
0.5623144531250001,0.44744140625,0.910390625,0.59517578125,0.12158203125,0.296611328125,0.483544921875,255.0,11.0,149,0,0,255,0
0.5623144531250001,0.44017578125,0.6227343750000001,0.59361328125,0.0026367187499999997,0.270927734375,0.474755859375,256.0,11.0,150,82,174,0,0
0.6727636718750001,0.44744140625,0.6227343750000001,0.59361328125,0.0026367187499999997,0.270927734375,0.474755859375,256.0,11.0,151,88,168,0,0
0.6727636718750001,0.44017578125,0.910390625,0.59361328125,0.0026367187499999997,0.270927734375,0.474755859375,256.0,11.0,152,109,147,0,0
0.6727636718750001,0.44017578125,0.6227343750000001,0.59517578125,0.0026367187499999997,0.270927734375,0.474755859375,256.0,11.0,153,91,165,0,0
0.6727636718750001,0.44017578125,0.6227343750000001,0.59361328125,0.12158203125,0.270927734375,0.474755859375,256.0,11.0,154,0,0,256,0
0.6727636718750001,0.44017578125,0.6227343750000001,0.59361328125,0.0026367187499999997,0.296611328125,0.474755859375,256.0,11.0,155,88,167,0,1
0.6727636718750001,0.44017578125,0.6227343750000001,0.59361328125,0.0026367187499999997,0.270927734375,0.483544921875,256.0,11.0,156,92,163,0,1
0.6727636718750001,0.44017578125,0.6227343750000001,0.59361328125,0.0026367187499999997,0.270927734375,0.474755859375,255.0,11.0,157,82,173,0,0
0.6727636718750001,0.44017578125,0.6227343750000001,0.59361328125,0.0026367187499999997,0.270927734375,0.474755859375,256.0,11.0,158,83,173,0,0
0.6727636718750001,0.44017578125,0.6227343750000001,0.59361328125,0.0026367187499999997,0.270927734375,0.474755859375,256.0,11.0,159,96,159,0,1
0.5582519531250001,0.11806640625,0.437890625,0.58580078125,0.18720703125,0.28254882812500004,0.497607421875,256.0,11.0,160,0,0,256,0
0.603701171875,0.11806640625,0.437890625,0.58580078125,0.18720703125,0.28254882812500004,0.497607421875,256.0,11.0,161,0,0,256,0
0.5582519531250001,0.45955078125,0.437890625,0.58580078125,0.18720703125,0.28254882812500004,0.497607421875,256.0,11.0,162,0,0,0,256
0.5582519531250001,0.11806640625,0.5352343749999999,0.58580078125,0.18720703125,0.28254882812500004,0.497607421875,256.0,11.0,163,0,0,256,0
0.5582519531250001,0.11806640625,0.437890625,0.58423828125,0.18720703125,0.28254882812500004,0.497607421875,256.0,11.0,164,0,0,256,0
0.5582519531250001,0.11806640625,0.437890625,0.58580078125,0.06826171874999999,0.28254882812500004,0.497607421875,256.0,11.0,165,0,0,256,0
0.5582519531250001,0.11806640625,0.437890625,0.58580078125,0.18720703125,0.30374023437500003,0.497607421875,256.0,11.0,166,0,0,256,0
0.5582519531250001,0.11806640625,0.437890625,0.58580078125,0.18720703125,0.28254882812500004,0.482568359375,256.0,11.0,167,0,0,256,0
0.5582519531250001,0.11806640625,0.437890625,0.58580078125,0.18720703125,0.28254882812500004,0.497607421875,256.0,11.0,168,0,0,256,0
0.5582519531250001,0.11806640625,0.437890625,0.58580078125,0.18720703125,0.28254882812500004,0.497607421875,256.0,11.0,169,0,0,256,0
0.5582519531250001,0.45955078125,0.5352343749999999,0.58423828125,0.06826171874999999,0.30374023437500003,0.482568359375,256.0,11.0,170,96,45,0,115
0.603701171875,0.11806640625,0.5352343749999999,0.58423828125,0.06826171874999999,0.30374023437500003,0.482568359375,256.0,11.0,171,0,0,256,0
0.603701171875,0.45955078125,0.437890625,0.58423828125,0.06826171874999999,0.30374023437500003,0.482568359375,256.0,11.0,172,114,47,0,95
0.603701171875,0.45955078125,0.5352343749999999,0.58580078125,0.06826171874999999,0.30374023437500003,0.482568359375,256.0,11.0,173,125,45,0,86
0.603701171875,0.45955078125,0.5352343749999999,0.58423828125,0.18720703125,0.30374023437500003,0.482568359375,256.0,11.0,174,0,0,256,0
0.603701171875,0.45955078125,0.5352343749999999,0.58423828125,0.06826171874999999,0.28254882812500004,0.482568359375,256.0,11.0,175,116,42,0,98
0.603701171875,0.45955078125,0.5352343749999999,0.58423828125,0.06826171874999999,0.30374023437500003,0.497607421875,256.0,11.0,176,111,68,0,77
0.603701171875,0.45955078125,0.5352343749999999,0.58423828125,0.06826171874999999,0.30374023437500003,0.482568359375,256.0,11.0,177,124,55,0,77
0.603701171875,0.45955078125,0.5352343749999999,0.58423828125,0.06826171874999999,0.30374023437500003,0.482568359375,256.0,11.0,178,107,51,0,98
0.603701171875,0.45955078125,0.5352343749999999,0.58423828125,0.06826171874999999,0.30374023437500003,0.482568359375,256.0,11.0,179,120,44,0,92
0.623251953125,0.42806640625,0.717890625,0.6358007812500001,0.03720703125,0.307548828125,0.472607421875,255.0,12.0,180,127,74,0,54
0.668701171875,0.42806640625,0.717890625,0.6358007812500001,0.03720703125,0.307548828125,0.472607421875,255.0,12.0,181,113,84,0,58
0.623251953125,0.14955078125,0.717890625,0.6358007812500001,0.03720703125,0.307548828125,0.472607421875,255.0,12.0,182,0,0,255,0
0.623251953125,0.42806640625,0.815234375,0.6358007812500001,0.03720703125,0.307548828125,0.472607421875,255.0,12.0,183,123,96,0,36
0.623251953125,0.42806640625,0.717890625,0.63423828125,0.03720703125,0.307548828125,0.472607421875,255.0,12.0,184,131,68,0,56
0.623251953125,0.42806640625,0.717890625,0.6358007812500001,0.21826171875,0.307548828125,0.472607421875,255.0,12.0,185,0,0,255,0
0.623251953125,0.42806640625,0.717890625,0.6358007812500001,0.03720703125,0.278740234375,0.472607421875,255.0,12.0,186,134,95,0,26
0.623251953125,0.42806640625,0.717890625,0.6358007812500001,0.03720703125,0.307548828125,0.457568359375,255.0,12.0,187,140,77,0,38
0.623251953125,0.42806640625,0.717890625,0.6358007812500001,0.03720703125,0.307548828125,0.472607421875,255.0,12.0,188,129,92,0,34
0.623251953125,0.42806640625,0.717890625,0.6358007812500001,0.03720703125,0.307548828125,0.472607421875,255.0,12.0,189,124,71,0,60
0.623251953125,0.14955078125,0.815234375,0.63423828125,0.21826171875,0.278740234375,0.457568359375,255.0,12.0,190,0,0,255,0
0.668701171875,0.42806640625,0.815234375,0.63423828125,0.21826171875,0.278740234375,0.457568359375,255.0,12.0,191,0,0,255,0
0.668701171875,0.14955078125,0.717890625,0.63423828125,0.21826171875,0.278740234375,0.457568359375,255.0,12.0,192,0,0,255,0
0.668701171875,0.14955078125,0.815234375,0.6358007812500001,0.21826171875,0.278740234375,0.457568359375,255.0,12.0,193,0,0,255,0
0.668701171875,0.14955078125,0.815234375,0.63423828125,0.03720703125,0.278740234375,0.457568359375,255.0,12.0,194,0,0,255,0
0.668701171875,0.14955078125,0.815234375,0.63423828125,0.21826171875,0.307548828125,0.457568359375,255.0,12.0,195,0,0,255,0
0.668701171875,0.14955078125,0.815234375,0.63423828125,0.21826171875,0.278740234375,0.472607421875,255.0,12.0,196,0,0,255,0
0.668701171875,0.14955078125,0.815234375,0.63423828125,0.21826171875,0.278740234375,0.457568359375,255.0,12.0,197,0,0,255,0
