,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
273,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,0,0,0,100,0
484,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,1,0,0,100,0
312,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,2,0,0,100,0
345,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,3,0,0,0,100
29,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,4,0,0,100,0
69,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,5,0,0,100,0
457,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,6,0,0,0,100
428,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,7,0,0,0,100
96,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,8,0,0,39,61
132,0.0,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,9,0,0,0,100
121,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,10,0,0,100,0
159,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,11,0,0,100,0
334,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,12,0,0,0,100
369,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,13,0,0,0,100
267,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,14,0,0,0,100
301,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,15,0,0,0,100
478,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,16,0,0,100,0
12,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,17,0,0,100,0
405,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,18,0,0,100,0
441,0.02040816326530612,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,19,0,0,100,0
372,0.04081632653061224,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,20,0,0,0,100
408,0.04081632653061224,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,21,0,0,100,0
303,0.04081632653061224,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,22,0,0,0,100
336,0.04081632653061224,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,23,0,0,0,100
435,0.04081632653061224,0.486656242,0.523613688,0.544587569,0.25077003,0.274353174,0.517588437,100,11.4958368,24,0,0,0,100
