,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
294,0.560426548,0.486656242,0.08163265306122448,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,44,28,15,0,57
329,0.560426548,0.486656242,0.08163265306122448,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,45,18,21,0,61
222,0.560426548,0.486656242,0.08163265306122448,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,46,33,20,0,47
257,0.560426548,0.486656242,0.08163265306122448,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,47,22,19,0,59
350,0.560426548,0.486656242,0.08163265306122448,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,48,34,25,0,41
392,0.560426548,0.486656242,0.08163265306122448,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,49,14,6,0,80
319,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,50,19,5,0,76
46,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,51,8,11,0,81
341,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,52,19,20,0,61
358,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,53,22,21,0,57
268,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,54,16,30,0,54
303,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,55,43,21,0,36
408,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,56,23,20,0,57
453,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,57,29,17,0,54
331,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,58,35,15,0,50
367,0.560426548,0.486656242,0.1020408163265306,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,59,0,0,0,100
136,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,60,18,8,0,74
168,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,61,29,21,0,50
72,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,62,13,4,0,83
107,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,63,35,15,0,50
343,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,64,0,0,0,100
383,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,65,23,19,0,58
269,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,66,20,11,0,69
304,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,67,34,19,0,47
6,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,68,20,21,0,59
43,0.560426548,0.486656242,0.12244897959183673,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,69,0,0,0,100
91,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,70,0,0,0,100
124,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,71,40,20,0,40
209,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,72,34,26,0,40
244,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,73,23,13,0,64
140,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,74,24,14,0,62
173,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,75,32,13,0,55
