,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
423,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,0,0,0,100,0
137,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,1,0,0,100,0
254,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,2,0,0,100,0
214,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,3,0,0,100,0
389,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,4,0,0,100,0
21,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,5,0,0,100,0
327,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,6,0,0,100,0
76,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,7,0,0,100,0
446,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,8,0,0,100,0
482,0.560426548,0.0,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,9,0,0,100,0
170,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,10,0,0,100,0
95,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,11,0,0,100,0
317,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,12,0,0,100,0
425,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,13,0,0,100,0
365,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,14,0,0,100,0
356,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,15,0,0,100,0
145,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,16,0,0,100,0
370,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,17,0,0,100,0
304,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,18,0,0,100,0
431,0.560426548,0.02040816326530612,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,19,0,0,100,0
208,0.560426548,0.04081632653061224,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,20,0,0,100,0
251,0.560426548,0.04081632653061224,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,21,0,0,100,0
121,0.560426548,0.04081632653061224,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,22,0,0,100,0
165,0.560426548,0.04081632653061224,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,23,0,0,100,0
274,0.560426548,0.04081632653061224,0.523613688,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,24,0,0,100,0
