,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
426,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,0,0,0,0,100
459,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,1,0,0,100,0
355,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,2,0,0,0,100
392,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,3,0,0,0,100
76,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,4,0,0,0,100
113,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,5,0,0,0,100
494,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,6,0,0,0,100
34,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,7,0,0,0,100
292,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,8,0,0,0,100
52,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.0,0.517588437,100,11.4958368,9,0,0,0,100
33,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,10,0,0,0,100
74,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,11,0,0,0,100
458,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,12,0,0,0,100
493,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,13,0,0,100,0
319,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,14,0,0,0,100
35,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,15,0,0,0,100
316,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,16,0,0,100,0
354,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,17,0,0,0,100
242,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,18,0,0,100,0
280,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.01020408163265306,0.517588437,100,11.4958368,19,0,0,0,100
307,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,20,0,0,0,100
339,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,21,0,0,0,100
231,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,22,0,0,48,52
268,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,23,0,0,0,100
447,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,24,0,0,0,100
483,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,25,0,0,0,100
378,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,26,0,0,0,100
414,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,27,0,0,0,100
99,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,28,0,0,0,100
139,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.02040816326530612,0.517588437,100,11.4958368,29,0,0,0,100
194,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,30,0,0,0,100
228,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,31,0,0,0,100
158,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,32,0,0,0,100
193,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,33,0,0,0,100
84,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,34,0,0,0,100
121,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,35,0,0,0,100
306,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,36,0,0,0,100
337,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,37,0,0,0,100
345,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,38,0,0,0,100
265,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.030612244897959183,0.517588437,100,11.4958368,39,0,0,0,100
437,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.04081632653061224,0.517588437,100,11.4958368,40,14,9,0,77
471,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.04081632653061224,0.517588437,100,11.4958368,41,0,0,0,100
178,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.04081632653061224,0.517588437,100,11.4958368,42,0,0,0,100
400,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.04081632653061224,0.517588437,100,11.4958368,43,0,0,0,100
491,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.04081632653061224,0.517588437,100,11.4958368,44,0,0,0,100
442,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.04081632653061224,0.517588437,100,11.4958368,45,0,0,0,100
9,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.04081632653061224,0.517588437,100,11.4958368,46,0,0,0,100
277,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.04081632653061224,0.517588437,100,11.4958368,47,0,0,0,100
318,0.560426548,0.486656242,0.523613688,0.544587569,0.11,0.04081632653061224,0.517588437,100,11.4958368,48,0,0,0,100
