,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
453,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,0,0,0,100,0
451,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,1,0,0,100,0
10,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,2,0,0,100,0
224,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,3,0,0,100,0
307,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,4,0,0,100,0
344,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,5,0,0,100,0
225,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,6,0,0,100,0
266,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,7,0,0,100,0
366,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,8,0,0,100,0
403,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.0,100,11.4958368,9,0,0,100,0
252,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,10,0,0,100,0
295,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,11,0,0,100,0
479,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,12,0,0,100,0
12,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,13,0,0,100,0
406,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,14,0,0,100,0
442,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,15,0,0,100,0
454,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,16,0,0,100,0
488,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,17,0,0,100,0
378,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,18,0,0,100,0
415,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.02040816326530612,100,11.4958368,19,0,0,100,0
274,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,20,0,0,100,0
315,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,21,0,0,100,0
194,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,22,0,0,100,0
234,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,23,0,0,100,0
4,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,24,0,0,100,0
374,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,25,0,0,100,0
260,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,26,0,0,100,0
287,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,27,0,0,0,100
383,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,28,0,0,100,0
17,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.04081632653061224,100,11.4958368,29,0,0,100,0
204,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,30,0,0,100,0
148,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,31,0,0,100,0
93,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,32,0,0,100,0
132,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,33,0,0,100,0
21,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,34,0,0,100,0
55,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,35,0,0,100,0
239,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,36,0,0,100,0
280,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,37,0,0,100,0
165,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,38,0,0,100,0
199,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.061224489795918366,100,11.4958368,39,0,0,100,0
271,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,40,0,0,100,0
312,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,41,0,0,100,0
190,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,42,0,0,100,0
230,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,43,0,0,100,0
417,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,44,0,0,100,0
457,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,45,0,0,100,0
347,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,46,0,0,100,0
381,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,47,0,0,100,0
482,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,48,0,0,100,0
15,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.08163265306122448,100,11.4958368,49,0,0,100,0
245,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,50,0,0,100,0
289,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,51,0,0,100,0
473,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,52,0,0,100,0
5,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,53,0,0,100,0
396,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,54,0,0,100,0
434,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,55,0,0,100,0
24,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,56,0,0,0,100
61,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,57,0,0,0,100
459,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,58,0,0,100,0
493,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.1020408163265306,100,11.4958368,59,0,0,0,100
216,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,60,0,0,100,0
257,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,61,0,0,0,100
144,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,62,0,0,0,100
176,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,63,0,0,100,0
285,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,64,0,0,0,100
408,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,65,0,0,0,100
205,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,66,0,0,100,0
244,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,67,0,0,100,0
431,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,68,0,0,100,0
470,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.12244897959183673,100,11.4958368,69,0,0,100,0
11,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.14285714285714285,100,11.4958368,70,0,0,100,0
45,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.14285714285714285,100,11.4958368,71,0,0,0,100
141,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.14285714285714285,100,11.4958368,72,0,0,100,0
96,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.14285714285714285,100,11.4958368,73,0,0,0,100
67,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.14285714285714285,100,11.4958368,74,0,0,100,0
106,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.14285714285714285,100,11.4958368,75,0,0,100,0
294,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.14285714285714285,100,11.4958368,76,0,0,100,0
332,0.560426548,0.486656242,0.523613688,0.544587569,0.15,0.274353174,0.14285714285714285,100,11.4958368,77,0,0,100,0
